"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-04 ~ 2025-12-03"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 강원특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"199","강원특별자치도 원주시 문막읍 후용리","1***","도로","농림지역","-","202511","26","188.00","1,164","","20251126","직거래","-"
"200","강원특별자치도 원주시 문막읍 후용리","1***","도로","농림지역","-","202511","26","188.00","1,164","","-","직거래","-"
"201","강원특별자치도 원주시 귀래면 운계리","산1**","임야","계획관리지역","8m미만","202511","26","12595.00","8,000","","-","직거래","-"
"202","강원특별자치도 원주시 귀래면 운남리","6**","답","자연녹지지역","8m미만","202511","26","371.00","2,700","","-","중개거래","강원 원주시"
"203","강원특별자치도 원주시 신림면 구학리","7**","전","계획관리지역","-","202511","26","1798.00","1,200","","-","직거래","-"
"204","강원특별자치도 원주시 신림면 구학리","7**","대","계획관리지역","-","202511","26","149.00","600","","-","직거래","-"
"205","강원특별자치도 홍천군 홍천읍 갈마곡리","5**","답","제2종일반주거지역","12m미만","202511","26","342.00","40,000","","-","직거래","-"
"206","강원특별자치도 원주시 귀래면 운남리","6**","임야","자연녹지지역","8m미만","202511","26","410.00","1,800","","-","중개거래","강원 원주시"
"207","강원특별자치도 춘천시 우두동","1**","전","제2종일반주거지역","8m미만","202511","26","30.10","1,314","지분","-","직거래","-"
"208","강원특별자치도 춘천시 우두동","1**","전","제2종일반주거지역","8m미만","202511","26","10.00","1,058","지분","-","직거래","-"
"209","강원특별자치도 춘천시 우두동","1**","전","제2종일반주거지역","8m미만","202511","26","10.00","1,048","지분","-","직거래","-"
"210","강원특별자치도 횡성군 안흥면 성산리","8**","전","계획관리지역","8m미만","202511","26","214.00","2,000","","-","중개거래","강원 횡성군"
"211","강원특별자치도 강릉시 죽헌동","산5*","임야","보전녹지지역","8m미만","202511","26","728.00","2,000","","-","직거래","-"
"212","강원특별자치도 춘천시 동면 지내리","5**","도로","보전녹지지역","8m미만","202511","26","12.00","150","지분","-","직거래","-"
"213","강원특별자치도 춘천시 동면 지내리","5**","도로","보전녹지지역","8m미만","202511","26","29.00","500","지분","-","직거래","-"
"214","강원특별자치도 춘천시 동면 지내리","5**","도로","보전녹지지역","8m미만","202511","26","12.00","350","지분","-","직거래","-"
"215","강원특별자치도 춘천시 동면 지내리","5**","도로","보전녹지지역","8m미만","202511","26","24.00","100","지분","-","직거래","-"
"216","강원특별자치도 춘천시 동면 지내리","5**","대","보전녹지지역","8m미만","202511","26","551.00","9,650","","-","직거래","-"
"217","강원특별자치도 정선군 화암면 석곡리","1***","잡종지","계획관리지역","8m미만","202511","26","271.00","1,335","","-","직거래","-"
"218","강원특별자치도 정선군 정선읍 여탄리","산5*","임야","농림지역","-","202511","26","6446.00","448","","-","직거래","-"
"219","강원특별자치도 양구군 양구읍 상리","1**","대","제2종일반주거지역","8m미만","202511","26","30.70","1,237","","-","직거래","-"
"220","강원특별자치도 평창군 진부면 신기리","8*","전","생산관리지역","-","202511","26","3306.00","18,000","","-","직거래","-"
"221","강원특별자치도 평창군 진부면 신기리","8*","전","생산관리지역","-","202511","26","3993.00","20,000","","-","직거래","-"
"222","강원특별자치도 양양군 강현면 강선리","7**","전","보전관리지역","8m미만","202511","26","904.00","13,600","","-","중개거래","강원 양양군"
"223","강원특별자치도 고성군 간성읍 장신리","4**","대","계획관리지역","8m미만","202511","26","67.00","408","","-","직거래","-"
"224","강원특별자치도 고성군 간성읍 장신리","4**","대","계획관리지역","8m미만","202511","26","97.00","592","","-","직거래","-"
"225","강원특별자치도 정선군 화암면 석곡리","산1**","임야","생산관리지역","-","202511","26","1070.00","100","","-","직거래","-"
"226","강원특별자치도 정선군 화암면 석곡리","1***","잡종지","계획관리지역","-","202511","26","237.00","1,015","","-","직거래","-"
"227","강원특별자치도 평창군 대관령면 유천리","2**","전","계획관리지역","-","202511","26","559.50","1,000","지분","-","직거래","-"
"228","강원특별자치도 정선군 화암면 석곡리","1***","잡종지","계획관리지역","-","202511","26","586.00","2,505","","-","직거래","-"
"229","강원특별자치도 정선군 화암면 석곡리","1***","잡종지","계획관리지역","8m미만","202511","26","581.00","2,720","","-","직거래","-"
"230","강원특별자치도 정선군 화암면 석곡리","1***","잡종지","계획관리지역","8m미만","202511","26","80.00","375","","-","직거래","-"
"231","강원특별자치도 철원군 동송읍 이길리","*","답","농림지역","-","202511","26","9516.00","32,354","","-","직거래","-"
"232","강원특별자치도 철원군 동송읍 이길리","*","답","농림지역","12m미만","202511","26","3101.00","10,543","","-","직거래","-"
"233","강원특별자치도 양양군 현남면 광진리","1**","답","계획관리지역","12m미만","202511","26","197.90","3,906","","-","직거래","-"
"234","강원특별자치도 고성군 거진읍 원당리","2**","전","보전관리지역","-","202511","26","1015.00","4,026","","-","직거래","-"
"235","강원특별자치도 화천군 사내면 사창리","3**","대","제2종일반주거지역","8m미만","202511","26","27.00","1,470","","-","직거래","-"
"236","강원특별자치도 평창군 대관령면 차항리","산3*","임야","계획관리지역","-","202511","26","4260.00","7,000","","-","직거래","-"
"237","강원특별자치도 평창군 대관령면 차항리","2**","전","계획관리지역","8m미만","202511","26","15615.00","125,000","","-","직거래","-"
"238","강원특별자치도 양양군 현남면 원포리","1*","전","계획관리지역","12m미만","202511","26","14.00","190","","-","직거래","-"
"239","강원특별자치도 평창군 용평면 백옥포리","1**","전","계획관리지역","-","202511","26","124.00","1,900","","-","직거래","-"
"240","강원특별자치도 영월군 상동읍 구래리","3*","전","계획관리지역","8m미만","202511","25","1706.00","2,674","","-","직거래","-"
"241","강원특별자치도 영월군 상동읍 구래리","3*","전","계획관리지역","8m미만","202511","25","1590.00","2,376","","-","직거래","-"
"242","강원특별자치도 영월군 상동읍 구래리","3*","전","계획관리지역","8m미만","202511","25","645.00","1,010","","-","직거래","-"
"243","강원특별자치도 영월군 상동읍 구래리","3*","전","계획관리지역","8m미만","202511","25","529.00","852","","-","직거래","-"
"244","강원특별자치도 평창군 미탄면 평안리","8**","전","보전관리지역","8m미만","202511","25","42.33","90","지분","-","직거래","-"
"245","강원특별자치도 정선군 정선읍 광하리","산1**","임야","농림지역","-","202511","25","8926.00","661","","-","직거래","-"
"246","강원특별자치도 철원군 김화읍 도창리","3**","대","계획관리지역","12m미만","202511","25","459.00","1,840","","-","직거래","-"
"247","강원특별자치도 평창군 미탄면 평안리","8**","전","보전관리지역","-","202511","25","43.89","77","지분","-","직거래","-"
"248","강원특별자치도 철원군 동송읍 오덕리","2***","답","농림지역","8m미만","202511","25","3792.00","16,000","","-","직거래","-"
"249","강원특별자치도 철원군 철원읍 산명리","2***","답","농림지역","8m미만","202511","25","6422.10","20,000","","-","직거래","-"
"250","강원특별자치도 고성군 거진읍 용하리","3**","답","농림지역","8m미만","202511","25","2629.00","7,950","","-","직거래","-"
"251","강원특별자치도 영월군 무릉도원면 두산리","1***","전","계획관리지역","8m미만","202511","25","380.00","1,102","","-","직거래","-"
"252","강원특별자치도 정선군 신동읍 방제리","3**","잡종지","자연녹지지역","8m미만","202511","25","661.00","500","","-","직거래","-"
"253","강원특별자치도 정선군 신동읍 고성리","4**","전","농림지역","8m미만","202511","25","92.00","400","","-","직거래","-"
"254","강원특별자치도 고성군 죽왕면 오호리","5*","대","계획관리지역","8m미만","202511","25","72.00","2,000","","-","직거래","-"
"255","강원특별자치도 철원군 김화읍 도창리","3**","대","계획관리지역","12m미만","202511","25","289.00","1,160","","-","직거래","-"
"256","강원특별자치도 영월군 상동읍 구래리","3*","대","계획관리지역","8m미만","202511","25","793.00","2,580","","-","직거래","-"
"257","강원특별자치도 영월군 상동읍 구래리","3*","전","계획관리지역","8m미만","202511","25","1679.00","2,508","","-","직거래","-"
"258","강원특별자치도 원주시 문막읍 궁촌리","1***","전","생산관리지역","-","202511","25","410.00","993","","-","직거래","-"
"259","강원특별자치도 강릉시 왕산면 도마리","9**","전","생산관리지역","8m미만","202511","25","317.00","300","","-","중개거래","강원 강릉시"
"260","강원특별자치도 횡성군 둔내면 우용리","9*","전","계획관리지역","-","202511","25","3305.00","2,650","","-","직거래","-"
"261","강원특별자치도 홍천군 내면 자운리","산2**","임야","농림지역","8m미만","202511","25","4215.75","1,500","지분","-","직거래","-"
"262","강원특별자치도 홍천군 화촌면 군업리","산6*","임야","보전관리지역","-","202511","25","662.00","1,100","지분","-","직거래","-"
"263","강원특별자치도 홍천군 영귀미면 후동리","2**","전","생산관리지역","8m미만","202511","25","864.00","4,645","","-","중개거래","강원 홍천군"
"264","강원특별자치도 홍천군 영귀미면 후동리","2**","전","생산관리지역","12m미만","202511","25","420.00","2,260","","-","중개거래","강원 홍천군"
"265","강원특별자치도 춘천시 사북면 지촌리","*","답","농림지역","8m미만","202511","25","3001.00","9,100","","-","직거래","-"
"266","강원특별자치도 춘천시 서면 방동리","8**","대","용도미지정","-","202511","25","38.00","3,000","","-","직거래","-"
"267","강원특별자치도 춘천시 동산면 원창리","산1**","임야","보전녹지지역","-","202511","25","26148.00","2,500","지분","-","직거래","-"
"268","강원특별자치도 강릉시 왕산면 도마리","9**","전","생산관리지역","8m미만","202511","25","2456.00","2,700","","-","중개거래","강원 강릉시"
"269","강원특별자치도 홍천군 서석면 생곡리","9**","전","농림지역","8m미만","202511","25","6612.00","20,000","","-","직거래","-"
"270","강원특별자치도 횡성군 공근면 오산리","3**","전","계획관리지역","-","202511","25","3831.00","8,113","","-","직거래","-"
"271","강원특별자치도 홍천군 홍천읍 갈마곡리","1**","잡종지","제1종일반주거지역","8m미만","202511","25","77.00","2,000","","-","직거래","-"
"272","강원특별자치도 횡성군 공근면 오산리","3**","전","계획관리지역","8m미만","202511","25","407.00","1,476","","-","직거래","-"
"273","강원특별자치도 홍천군 영귀미면 후동리","2**","전","생산관리지역","8m미만","202511","25","1223.00","6,595","","-","중개거래","강원 홍천군"
"274","강원특별자치도 춘천시 남산면 강촌리","2**","대","일반상업지역","8m미만","202511","25","122.00","7,400","","-","직거래","-"
"275","강원특별자치도 횡성군 횡성읍 학곡리","4**","전","계획관리지역","-","202511","25","1147.00","5,000","","-","중개거래","강원 횡성군"
"276","강원특별자치도 원주시 판부면 금대리","6**","임야","계획관리지역","8m미만","202511","25","140.00","6,300","","-","중개거래","경기 여주시"
"277","강원특별자치도 원주시 흥업면 흥업리","3**","도로","제2종일반주거지역","-","202511","25","10.00","300","지분","-","직거래","-"
"278","강원특별자치도 춘천시 신북읍 율문리","6**","답","생산녹지지역","25m미만","202511","25","4882.00","100,000","","-","중개거래","강원 춘천시"
"279","강원특별자치도 횡성군 횡성읍 학곡리","산4*","임야","계획관리지역","-","202511","25","123372.00","60,000","","-","중개거래","강원 횡성군"
"280","강원특별자치도 횡성군 횡성읍 정암리","5*","전","생산관리지역","12m미만","202511","25","720.00","7,630","지분","-","직거래","-"
